probe_id,stability_fraction,n_significant_repeats
exm1110771-0_T_F_2060129324,0.0,0
exm1110777-0_T_F_1922757049,0.0,0
exm1110781-0_B_R_1922712348,0.0,0
exm1110783-0_B_R_1922686852,0.0,0
exm1110819-0_B_R_1922742188,0.0,0
exm2267670-0_T_F_1984853849,0.0,0
exm1110827-0_B_R_1922714462,0.0,0
exm1110828-0_T_R_1922759438,0.0,0
exm1110834-0_T_R_1922736890,0.0,0
exm1110868-0_T_F_1922693173,0.0,0
exm1110874-0_B_F_1922731247,0.0,0
exm1110910-0_T_R_1922779720,0.0,0
exm1110921-0_B_F_1922691449,0.0,0
exm1110934-0_T_F_1922782477,0.0,0
exm1110958-0_T_R_1922770642,0.0,0
exm1110959-0_T_R_1922751264,0.0,0
exm1110976-0_T_F_1922731799,0.0,0
exm1110977-0_T_R_1922708656,0.0,0
exm2251905-0_B_F_1975262836,0.0,0
exm1111031-0_B_F_1922780533,0.0,0
exm1111037-0_T_F_1922756039,0.0,0
exm1111039-0_T_F_1922788719,0.0,0
exm1111050-0_B_R_1922749032,0.0,0
exm1111052-0_B_R_1922760532,0.0,0
exm1111060-0_B_F_1922731643,0.0,0
exm1111086-0_B_R_1922775782,0.0,0
exm1111109-0_T_R_1922692746,0.0,0
exm1111112-0_B_F_1922765829,0.0,0
exm1111115-0_T_F_1922774125,0.0,0
exm1111116-0_B_R_1922757800,0.0,0
exm2272105-0_T_R_2058864980,0.0,0
exm1111161-0_T_F_1922771605,0.0,0
exm1111196-0_T_F_1922701737,0.0,0
exm-rs12883884-131_B_F_1990479258,0.0,0
exm1111233-0_B_F_1922757399,0.0,0
exm1111244-0_T_R_2060136950,0.0,0
exm1111247-0_B_R_1922759168,0.0,0
exm2272106-0_B_F_1984853797,0.0,0
exm1111252-0_B_F_1922715109,0.0,0
exm1111262-0_T_R_1922784918,0.0,0
exm1111264-0_T_F_1922693967,0.0,0
exm2276335-0_T_F_1985231303,0.0,0
exm1111283-0_B_F_1922760477,0.0,0
exm1111287-0_B_F_2060145354,0.0,0
exm1111288-0_T_R_1922785856,0.0,0
exm1111289-0_B_R_1922744412,0.0,0
exm1111302-0_T_R_1922726850,0.0,0
exm2251908-0_T_R_1975262987,0.0,0
exm2260358-0_T_F_1975263018,0.0,0
exm1111345-0_T_F_1922694833,0.0,0
exm1111356-0_B_F_1922777181,0.0,0
exm1111369-0_B_F_1922794931,0.0,0
exm1111370-0_T_R_1922718894,0.0,0
exm1111371-0_T_R_1922715680,0.0,0
exm1111387-0_B_R_1922709296,0.0,0
exm1111399-0_B_R_1922742314,0.0,0
exm1111428-0_B_F_1922766977,0.0,0
exm1111429-0_T_R_1922726066,0.0,0
exm1111483-0_B_R_2060136122,0.0,0
exm2272181-0_T_R_1984853740,0.0,0
exm1111496-0_B_F_1922746139,0.0,0
exm1111497-0_T_F_1922751173,0.0,0
exm1111501-0_B_F_1922787585,0.0,0
exm1111514-0_B_F_1922740389,0.0,0
exm694-0_T_F_1921476679,0.0,0
exm1111517-0_B_R_1922788676,0.0,0
exm1111523-0_T_R_1922760514,0.0,0
exm1111525-0_B_F_1922714541,0.0,0
exm1111531-0_B_R_1922764918,0.0,0
exm1111545-0_T_F_1922775483,0.0,0
exm1111552-0_B_F_1922754459,0.0,0
exm1111553-0_B_F_1922747251,0.0,0
exm1111558-0_B_F_1922704963,0.0,0
exm1111562-0_B_F_1922688581,0.0,0
exm1111567-0_T_R_1922726738,0.0,0
exm1111590-0_T_F_1922786345,0.0,0
exm-rs9646133-131_T_R_1990495038,0.0,0
exm1111643-0_T_R_1922702008,0.0,0
exm1111670-0_B_R_1922758418,0.0,0
exm1111673-0_B_F_1922735449,0.0,0
exm1111674-0_T_R_1922782070,0.0,0
exm1111675-0_T_R_1922705370,0.0,0
exm1111682-0_T_R_2060138767,0.0,0
exm1111688-0_B_R_1922757778,0.0,0
exm1111715-0_T_R_1922784114,0.0,0
exm1111723-0_T_F_1922753019,0.0,0
exm1111728-0_T_R_1922689652,0.0,0
exm1111739-0_B_R_1922754422,0.0,0
exm1111762-0_B_F_1922720165,0.0,0
exm2251910-0_T_F_1975246988,0.0,0
exm-rs17108533-131_T_R_1990489154,0.0,0
exm-rs36563-131_T_F_1990491766,0.0,0
exm1818717-0_T_F_1927015009,0.0,0
exm1111825-0_T_F_1922715479,0.0,0
exm1111826-0_B_F_1922760085,0.0,0
exm1111836-0_B_F_1922737399,0.0,0
exm1111843-0_B_R_1922708862,0.0,0
exm1111853-0_B_R_1922709948,0.0,0
exm1111863-0_T_R_1922700572,0.0,0
exm2222707-0_T_F_1960116004,0.0,0
exm1111872-0_T_R_2060129668,0.0,0
exm1111888-0_B_F_1922709301,0.0,0
exm1111891-0_T_F_2058863029,0.0,0
exm1111893-0_B_R_1922730424,0.0,0
exm1111899-0_T_F_1922690053,0.0,0
exm1111907-0_T_F_1922704755,0.0,0
exm1111968-0_B_R_1922729722,0.0,0
exm1111989-0_T_R_1922683664,0.0,0
exm1112001-0_B_R_1922767482,0.0,0
exm1112015-0_T_F_1922761077,0.0,0
exm1112048-0_T_F_1922713895,0.0,0
exm1112073-0_B_R_1922758574,0.0,0
exm1112094-0_T_F_1922722537,0.0,0
exm2272107-0_B_F_1984853665,0.0,0
exm-rs221901-131_B_R_1990480942,0.0,0
exm2267720-0_B_R_1984853418,0.0,0
exm1112107-0_T_F_1922766415,0.0,0
exm1112111-0_B_R_1922696902,0.0,0
exm1112115-0_T_F_1922762707,0.0,0
exm1112118-0_T_F_1922715129,0.0,0
exm1112156-0_T_F_1922796199,0.0,0
exm-rs11848785-131_T_F_1990487830,0.0,0
exm1112210-0_T_R_1922683036,0.0,0
exm1112211-0_B_R_1922727638,0.0,0
exm1112212-0_T_F_1922772375,0.0,0
exm1112219-0_B_F_2060147331,0.0,0
exm1112237-0_B_F_1922715573,0.0,0
exm1818859-0_T_F_1927006319,0.0,0
exm1112304-0_T_R_1922758296,0.0,0
exm2272108-0_B_F_1984853531,0.0,0
exm2272109-0_T_R_1984853368,0.0,0
exm-rs7159300-131_B_R_1990484839,0.0,0
exm-rs4140998-131_B_R_2060121650,0.0,0
exm1112412-0_B_R_1922683670,0.0,0
exm-rs4903031-131_B_R_1990483672,0.0,0
exm2260361-0_T_R_1975262877,0.0,0
exm2251915-0_B_F_1975263316,0.0,0
exm-rs1060570-131_T_R_1990487160,0.0,0
exm1112489-0_B_F_1922755469,0.0,0
exm1112491-0_B_F_2060134434,0.0,0
exm1112501-0_B_R_1922753004,0.0,0
exm2251916-0_T_F_1975262816,0.0,0
exm2272111-0_B_F_1984853803,0.0,0
exm1112523-0_B_R_1922760500,0.0,0
exm1112528-0_B_F_2060125613,0.0,0
exm1112529-0_B_F_1922695989,0.0,0
exm1112534-0_B_F_2060125595,0.0,0
exm1112535-0_B_F_2058858578,0.0,0
exm1112536-0_T_F_1922684309,0.0,0
exm1112543-0_T_F_1922696359,0.0,0
exm1112544-0_B_F_2060147297,0.0,0
exm1112571-0_B_R_1922746292,0.0,0
exm1112572-0_B_R_1922754660,0.0,0
exm1112584-0_B_R_1922737270,0.0,0
exm1112593-0_B_R_1922687840,0.0,0
exm1112595-0_T_F_1922762965,0.0,0
exm1112597-0_T_R_1922737338,0.0,0
exm1112600-0_T_R_1922746182,0.0,0
exm1112602-0_T_R_1922771378,0.0,0
exm1112617-0_T_F_1922773215,0.0,0
exm1112619-0_T_R_1922745126,0.0,0
exm1112634-0_B_R_1922775244,0.0,0
exm1112651-0_B_F_1922751449,0.0,0
exm2251917-0_T_R_1975262975,0.0,0
exm1112687-0_T_F_1922782029,0.0,0
exm1112688-0_B_F_1922697401,0.0,0
exm1112695-0_T_R_1922708418,0.0,0
exm2251918-0_T_F_1975263096,0.0,0
exm1112724-0_T_R_1922686638,0.0,0
exm1112734-0_T_F_1922764541,0.0,0
exm2273519-206_T_R_1984859731,0.0,0
exm1819108-0_T_F_1926993143,0.0,0
exm1112857-0_T_F_1922732815,0.0,0
exm1112880-0_T_F_2060148238,0.0,0
exm1112911-0_B_R_1922740134,0.0,0
exm1112912-0_T_R_1922697952,0.0,0
exm1112921-0_T_R_2060129381,0.0,0
exm1112955-0_B_R_2060145340,0.0,0
exm1112967-0_T_F_1922790601,0.0,0
exm1112973-0_T_F_1922761329,0.0,0
exm1112982-0_B_F_1922753075,0.0,0
exm1112998-0_T_F_1922734679,0.0,0
exm1113016-0_T_R_1922744778,0.0,0
exm1113024-0_B_R_1922732578,0.0,0
exm1113028-0_B_F_1922779177,0.0,0
exm1113029-0_B_F_1922792425,0.0,0
exm1113031-0_B_F_1922761609,0.0,0
exm1113041-0_T_F_1922719653,0.0,0
exm1113043-0_T_F_1922782875,0.0,0
exm1113045-0_T_F_1922701735,0.0,0
exm1113046-0_B_F_1922685077,0.0,0
exm1113047-0_T_F_1922774749,0.0,0
exm1113048-0_B_R_2060134458,0.0,0
exm1113060-0_T_R_1922741582,0.0,0
exm1113063-0_B_F_1922778143,0.0,0
exm1113078-0_T_R_1922697774,0.0,0
exm1113099-0_T_F_1922785331,0.0,0
exm1113103-0_T_F_1922739825,0.0,0
exm1113108-0_B_F_1922768525,0.0,0
exm1113111-0_B_F_1922757227,0.0,0
exm1113126-0_T_F_1922757053,0.0,0
exm1113131-0_B_F_1922793483,0.0,0
exm1113137-0_B_F_1922716595,0.0,0
exm1113147-0_B_R_1922759588,0.0,0
exm1113149-0_B_F_1922786027,0.0,0
exm1113171-0_T_R_1922687906,0.0,0
exm1113192-0_T_R_1922711222,0.0,0
exm1113200-0_B_F_1922691835,0.0,0
exm-rs10483853-131_T_R_1990487002,0.0,0
exm1113264-0_B_R_1922767986,0.0,0
exm1113281-0_B_F_1922735807,0.0,0
exm1113284-0_B_R_1922759988,0.0,0
exm1113285-0_B_R_2060125612,0.0,0
exm1113298-0_T_R_1922721956,0.0,0
exm1113303-0_T_R_1922735832,0.0,0
exm1113309-0_T_R_1922755630,0.0,0
exm1113312-0_B_F_1922719061,0.0,0
exm1113319-0_T_F_1922715255,0.0,0
exm1113326-0_T_R_1922688440,0.0,0
exm1113333-0_T_F_1922767947,0.0,0
exm1113334-0_B_F_1922694143,0.0,0
exm1113337-0_B_F_1922778951,0.0,0
exm1113341-0_T_R_1922727978,0.0,0
exm1113345-0_B_R_1922745148,0.0,0
exm1113363-0_T_F_1922776831,0.0,0
exm1113377-0_T_R_1922704130,0.0,0
exm1113385-0_T_R_1922696320,0.0,0
exm1113386-0_T_R_1922766620,0.0,0
exm1113387-0_B_R_1922778410,0.0,0
exm1113388-0_B_R_1922734810,0.0,0
exm1113408-0_T_R_1922737562,0.0,0
exm1113431-0_T_F_1922796691,0.0,0
exm1113434-0_T_F_1922686775,0.0,0
exm1113437-0_B_F_1922698391,0.0,0
exm1113439-0_B_F_1922727317,0.0,0
exm1113444-0_B_F_1922714809,0.0,0
exm1113460-0_B_F_1922740425,0.0,0
exm1113514-0_T_R_1922751358,0.0,0
exm1113630-0_T_F_1922751567,0.0,0
exm2273520-207_T_F_2060130490,0.0,0
exm2267721-0_B_R_1984853746,0.0,0
exm1113643-0_T_R_1922686666,0.0,0
exm1113652-0_B_R_1922709068,0.0,0
exm1113661-0_B_R_1922774148,0.0,0
exm1113707-0_T_R_1922734798,0.0,0
exm1113714-0_B_F_1922733813,0.0,0
exm1113745-0_T_R_1922726236,0.0,0
exm1113752-0_T_R_1922749544,0.0,0
exm1113769-0_T_R_1922717724,0.0,0
exm1113784-0_T_R_1922683732,0.0,0
exm1113799-0_T_F_1922743069,0.0,0
exm1113801-0_T_R_1922705488,0.0,0
exm1113863-0_T_F_1922725491,0.0,0
exm1113868-0_T_F_1922783841,0.0,0
exm-rs13379043-131_B_F_1990479434,0.0,0
exm2222748-0_T_F_2058861826,0.0,0
exm2272113-0_T_R_1984853364,0.0,0
exm1113907-0_B_F_1922742543,0.0,0
exm1113959-0_T_R_1922770932,0.0,0
exm1113963-0_B_F_1922693931,0.0,0
exm1113965-0_T_F_1922719103,0.0,0
exm1113971-0_B_R_1922711344,0.0,0
exm1113972-0_T_F_2060150169,0.0,0
exm1113975-0_T_F_1922778553,0.0,0
exm1113995-0_B_F_1922716059,0.0,0
exm1114013-0_B_R_1922732582,0.0,0
exm1114042-0_B_F_1922742565,0.0,0
exm1114047-0_B_R_2060136098,0.0,0
exm1114055-0_B_R_1922756078,0.0,0
exm1114065-0_T_F_1922722599,0.0,0
exm2251925-0_T_F_1975263026,0.0,0
exm1114069-0_T_R_1922788234,0.0,0
exm1114075-0_B_R_2060144539,0.0,0
exm1114086-0_B_F_1922746425,0.0,0
exm1114091-0_T_R_1922705928,0.0,0
exm1114092-0_B_R_1922719216,0.0,0
exm1114100-0_B_R_1922769814,0.0,0
exm1114105-0_T_F_1922684071,0.0,0
exm1114136-0_B_R_1922731920,0.0,0
exm1114137-0_T_R_1922796944,0.0,0
exm1114145-0_B_F_1922687953,0.0,0
exm1114149-0_B_R_1922735188,0.0,0
exm1114155-0_T_F_1922700117,0.0,0
exm1114157-0_B_F_1922717585,0.0,0
exm1114178-0_B_F_1922683799,0.0,0
exm1114195-0_T_F_1922748281,0.0,0
exm1114216-0_T_R_1922729468,0.0,0
exm1114217-0_T_R_1922745226,0.0,0
exm1114232-0_T_R_1922724788,0.0,0
exm1114237-0_T_F_1922746567,0.0,0
exm1114239-0_B_R_1922770584,0.0,0
exm1114240-0_B_R_1922699948,0.0,0
exm1114249-0_T_F_2058862337,0.0,0
exm1114254-0_T_R_1922696898,0.0,0
exm1114257-0_T_R_1922705288,0.0,0
exm1114267-0_T_F_1922743177,0.0,0
exm1114272-0_B_F_1922752221,0.0,0
exm1114281-0_B_R_1922693264,0.0,0
exm1114285-0_B_R_1922730718,0.0,0
exm2251926-0_T_F_1975262818,0.0,0
exm1114318-0_T_F_1922770845,0.0,0
exm1114343-0_B_R_1922728938,0.0,0
exm1114344-0_B_F_1922769623,0.0,0
exm-rs2239557-131_B_F_1990480968,0.0,0
exm1114379-0_T_F_2058875086,0.0,0
exm1114390-0_T_F_1922773399,0.0,0
exm1114392-0_B_F_1922764857,0.0,0
exm1114400-0_B_F_1922776575,0.0,0
exm1114403-0_T_R_1922738350,0.0,0
exm1114422-0_B_R_1922792134,0.0,0
exm1114430-0_T_R_1922689964,0.0,0
exm1114439-0_T_R_1922688948,0.0,0
exm1114457-0_T_R_1922775920,0.0,0
exm1114459-0_B_F_1922751467,0.0,0
exm2251927-0_T_R_1975263111,0.0,0
exm1114477-0_T_R_1922682458,0.0,0
exm1114482-0_T_R_1922776658,0.0,0
exm1114483-0_B_F_1922746915,0.0,0
exm1114501-0_T_F_1922766167,0.0,0
exm1114519-0_B_F_1922710217,0.0,0
exm1114533-0_T_F_1922795529,0.0,0
exm1114535-0_T_F_1922762865,0.0,0
exm1114546-0_B_F_1922692415,0.0,0
exm1114548-0_T_R_1922726378,0.0,0
exm1114568-0_T_R_1922785530,0.0,0
exm1114570-0_B_R_1922782640,0.0,0
exm1114575-0_T_F_1922730673,0.0,0
exm1114602-0_T_F_1922740205,0.0,0
exm1114619-0_B_R_1922791564,0.0,0
exm1114651-0_B_F_1922759769,0.0,0
exm1114657-0_T_R_2058864244,0.0,0
exm1114693-0_B_R_1922711348,0.0,0
exm1114708-0_T_R_1922783462,0.0,0
exm1114713-0_T_F_1922732385,0.0,0
exm2251929-0_B_R_1975246859,0.0,0
exm1114725-0_T_R_1922725226,0.0,0
exm1114763-0_T_R_1922710938,0.0,0
exm1114785-0_B_F_1922784575,0.0,0
exm1114786-0_B_R_1922711268,0.0,0
exm1114815-0_T_R_1922751642,0.0,0
exm1114843-0_T_R_1922686958,0.0,0
exm1114849-0_B_R_1922735284,0.0,0
exm1114854-0_B_R_1922743190,0.0,0
exm1114867-0_B_R_1922794268,0.0,0
exm1114869-0_T_R_1922704012,0.0,0
exm1114877-0_T_R_1922775752,0.0,0
exm1114903-0_T_R_1922713746,0.0,0
exm1114920-0_B_R_2058858560,0.0,0
exm1114924-0_T_R_1922724000,0.0,0
exm1114936-0_B_R_1922760102,0.0,0
exm1114943-0_B_F_1922761937,0.0,0
exm-rs862034-131_T_R_1990494531,0.0,0
exm1114968-0_B_F_1922752289,0.0,0
exm1114972-0_T_R_1922722244,0.0,0
exm1114984-0_B_R_1922709238,0.0,0
exm1115005-0_T_R_1922748552,0.0,0
exm1115020-0_T_R_1922708792,0.0,0
exm1115029-0_T_F_1922793695,0.0,0
exm1115046-0_B_F_1922745561,0.0,0
exm2260364-0_T_F_1975263354,0.0,0
exm1115060-0_B_R_1922713390,0.0,0
exm1115063-0_B_R_1922790080,0.0,0
exm1115074-0_T_R_1922759658,0.0,0
exm1115087-0_B_R_1922731846,0.0,0
exm1115125-0_B_F_1922766319,0.0,0
exm2251931-0_T_F_1975262834,0.0,0
exm1819924-0_B_F_1927009897,0.0,0
exm1115170-0_T_R_1922773770,0.0,0
exm1115178-0_B_F_1922709271,0.0,0
exm1115209-0_B_F_1922766553,0.0,0
exm1115210-0_B_F_1922684857,0.0,0
exm1115257-0_T_R_2060151021,0.0,0
exm1115265-0_B_R_1922755632,0.0,0
exm1115274-0_T_F_1922718937,0.0,0
exm1115288-0_T_R_1922706060,0.0,0
exm1115301-0_T_R_1922703498,0.0,0
exm1115326-0_B_R_1922733542,0.0,0
exm1115333-0_T_R_1922687650,0.0,0
exm1115336-0_B_R_1922779290,0.0,0
exm1115357-0_B_R_1922780316,0.0,0
exm1115390-0_B_R_1922773230,0.0,0
exm1115407-0_B_F_1922687411,0.0,0
exm-rs8014204-131_T_F_1990494391,0.0,0
exm2251933-0_B_F_1975263104,0.0,0
exm1115509-0_B_F_2058859773,0.0,0
exm1115517-0_B_R_1922771394,0.0,0
exm2251934-0_T_F_1975246886,0.0,0
exm1115563-0_B_R_1922789524,0.0,0
exm1115571-0_B_F_1922702447,0.0,0
exm1115572-0_B_F_1922689477,0.0,0
exm1115620-0_B_R_1922779390,0.0,0
exm1115646-0_T_R_2060150994,0.0,0
exm1115654-0_B_R_1922747702,0.0,0
exm1115659-0_T_F_1922744361,0.0,0
exm1115675-0_B_R_1922761642,0.0,0
exm1115690-0_T_R_1922785394,0.0,0
exm1115730-0_B_R_1922794698,0.0,0
exm1115751-0_B_R_1922736722,0.0,0
exm1115769-0_B_F_2060122053,0.0,0
exm1115805-0_B_F_1922788135,0.0,0
exm1115837-0_T_F_1922745275,0.0,0
exm1115851-0_B_F_1922768741,0.0,0
exm1115860-0_B_F_1922714989,0.0,0
exm1115869-0_B_F_1922716315,0.0,0
exm1115880-0_T_R_1922764818,0.0,0
exm1115884-0_T_F_1922791357,0.0,0
exm1115889-0_B_R_1922772574,0.0,0
exm1115895-0_T_R_1922716780,0.0,0
exm1115902-0_B_F_1922794457,0.0,0
exm1115903-0_B_R_1922771028,0.0,0
exm1115904-0_B_R_1922755766,0.0,0
exm1115905-0_T_R_1922746558,0.0,0
exm1115906-0_B_F_1922688371,0.0,0
exm1115909-0_B_F_1922693595,0.0,0
exm1115910-0_T_R_1922731640,0.0,0
exm1115916-0_T_F_1922700595,0.0,0
exm1115917-0_T_R_1922745898,0.0,0
exm1115919-0_T_R_1922789232,0.0,0
exm1115920-0_T_R_1922788144,0.0,0
exm1115929-0_B_R_1922690978,0.0,0
exm1115932-0_T_F_1922715847,0.0,0
exm1115935-0_T_R_1922697792,0.0,0
exm1115965-0_B_R_1922710090,0.0,0
exm1115974-0_B_F_1922796283,0.0,0
exm1115986-0_B_F_1922725969,0.0,0
exm1115987-0_B_R_1922684732,0.0,0
exm1116000-0_B_F_1922698009,0.0,0
exm1116022-0_T_F_1922727061,0.0,0
exm1116036-0_T_F_1922768547,0.0,0
exm1116052-0_T_R_1922696506,0.0,0
exm1116053-0_B_R_1922718174,0.0,0
exm1116060-0_T_F_1922754063,0.0,0
exm1116063-0_B_F_1922691985,0.0,0
exm1116074-0_T_R_1922697118,0.0,0
exm1116098-0_B_F_1922760755,0.0,0
exm1116103-0_T_R_1922758898,0.0,0
exm1116104-0_B_R_1922717390,0.0,0
exm1116106-0_T_F_2058872645,0.0,0
exm1116117-0_B_F_1922714583,0.0,0
exm1116137-0_T_R_1922713844,0.0,0
exm2251938-0_T_F_1975262978,0.0,0
exm1116196-0_T_R_1922750762,0.0,0
exm-rs910316-131_T_R_1990494620,0.0,0
exm1116232-0_B_R_2060419538,0.0,0
exm1116246-0_B_R_1922725290,0.0,0
exm2272114-0_T_R_2060139503,0.0,0
exm1116268-0_B_R_1922685454,0.0,0
exm1116270-0_T_F_1922695387,0.0,0
exm1116291-0_T_F_1922722871,0.0,0
exm-rs7155603-131_B_R_1990484831,0.0,0
exm1116310-0_B_F_1922763873,0.0,0
exm1116319-0_T_F_1922795487,0.0,0
exm2272183-0_B_F_1984853607,0.0,0
exm1116337-0_B_F_1922700577,0.0,0
exm1116361-0_T_F_1922715411,0.0,0
exm1116396-0_B_R_1922720426,0.0,0
exm1116406-0_T_R_1922731876,0.0,0
exm1116411-0_T_F_1922712691,0.0,0
exm1116415-0_T_F_2060137680,0.0,0
exm1116446-0_B_F_1922745065,0.0,0
exm1116470-0_B_F_1922741617,0.0,0
exm1116472-0_T_F_1922768435,0.0,0
exm1116478-0_T_F_1922779391,0.0,0
exm1116491-0_T_F_1922700091,0.0,0
exm1116495-0_T_F_1922722729,0.0,0
exm1116522-0_B_R_1922736426,0.0,0
exm1116531-0_B_R_1922712328,0.0,0
exm1116540-0_B_R_1922720368,0.0,0
exm1116548-0_B_F_1922760619,0.0,0
exm1116569-0_T_F_1922757183,0.0,0
exm1116571-0_T_R_1922692078,0.0,0
exm1116588-0_B_F_1922705649,0.0,0
exm1116602-0_T_R_1922786622,0.0,0
exm1116603-0_T_R_1922791520,0.0,0
exm1116634-0_T_F_1922722013,0.0,0
exm1116642-0_T_F_1922755533,0.0,0
exm1116644-0_T_R_1922739164,0.0,0
exm1116660-0_T_R_1922764732,0.0,0
exm1820600-0_B_R_1927024796,0.0,0
exm1116677-0_T_F_1922756291,0.0,0
exm-rs935334-131_B_F_1990486032,0.0,0
exm1116702-0_B_R_1922759336,0.0,0
exm2277074-0_T_F_1989215777,0.0,0
exm1116740-0_B_R_2060122054,0.0,0
exm2251942-0_T_R_2060130501,0.0,0
exm-rs2121070-131_T_R_1990489886,0.0,0
exm1116758-0_B_R_1922727114,0.0,0
exm-rs2360997-131_T_R_2060125663,0.0,0
exm1116762-0_T_F_1922721459,0.0,0
exm1116770-0_T_R_1922687332,0.0,0
exm1116803-0_B_R_1922712226,0.0,0
exm1116819-0_B_F_1922748893,0.0,0
exm1116823-0_B_R_1922706150,0.0,0
exm1116829-0_B_F_1922683237,0.0,0
exm2251944-0_T_F_1975246978,0.0,0
exm1116871-0_B_F_1922686275,0.0,0
exm1116879-0_B_R_1922727702,0.0,0
exm1116913-0_B_R_1922706146,0.0,0
exm1116917-0_B_F_1922740759,0.0,0
exm1116930-0_B_R_1922698906,0.0,0
exm1116931-0_T_R_1922743466,0.0,0
exm1116942-0_T_F_1922765347,0.0,0
exm1116957-0_T_R_2060137673,0.0,0
exm1116969-0_T_R_1922788590,0.0,0
exm1116979-0_B_R_1922716216,0.0,0
exm1116983-0_T_F_1922741959,0.0,0
exm1116993-0_T_F_1922713255,0.0,0
exm1117004-0_B_F_1922747665,0.0,0
exm1117006-0_B_F_1922773639,0.0,0
exm1117013-0_T_F_1922744935,0.0,0
exm1117014-0_B_F_1922701955,0.0,0
exm1117023-0_B_F_1922736819,0.0,0
exm1117033-0_B_F_1922722085,0.0,0
exm1117044-0_T_F_1922714401,0.0,0
exm1117050-0_B_F_1922782695,0.0,0
exm1117052-0_B_R_1922721102,0.0,0
exm1117063-0_B_F_1922751445,0.0,0
exm2260367-0_B_R_1975246975,0.0,0
exm1117089-0_T_F_1922752375,0.0,0
exm1117140-0_B_R_1922754744,0.0,0
exm1117209-0_T_F_1922714763,0.0,0
exm1117222-0_T_F_1922764501,0.0,0
exm1117253-0_T_F_1922743817,0.0,0
exm1117264-0_B_F_1922758287,0.0,0
exm1117316-0_T_R_1922695724,0.0,0
exm1117324-0_B_R_1922699968,0.0,0
exm1117351-0_B_F_2058859106,0.0,0
exm1117387-0_T_F_2060151033,0.0,0
exm1117397-0_T_R_1922753574,0.0,0
exm1117436-0_B_F_1922739055,0.0,0
exm1117477-0_B_F_2060125380,0.0,0
exm1117494-0_B_R_1922683838,0.0,0
exm1117510-0_T_R_1922712982,0.0,0
exm1117523-0_T_R_1922706974,0.0,0
exm1117541-0_B_R_2060135456,0.0,0
exm1117549-0_B_R_1922735530,0.0,0
exm1117553-0_T_F_1922789561,0.0,0
exm1117556-0_B_R_1922706214,0.0,0
exm1117569-0_B_F_1922753107,0.0,0
exm1117582-0_B_R_1922746978,0.0,0
exm1117583-0_B_R_1922795768,0.0,0
exm1820986-0_T_F_1926998789,0.0,0
exm1117593-0_T_F_1922688931,0.0,0
exm1117596-0_B_F_1922759689,0.0,0
exm1117621-0_T_R_1922737632,0.0,0
exm1117640-0_T_R_1922706856,0.0,0
exm1117643-0_B_F_1922718725,0.0,0
exm1117662-0_T_F_1922752967,0.0,0
exm1117666-0_T_F_1922689209,0.0,0
exm1117687-0_T_R_1922701360,0.0,0
exm1117689-0_T_F_2060136962,0.0,0
exm1117697-0_B_R_2060144549,0.0,0
exm1117698-0_T_R_1922715530,0.0,0
exm1117713-0_B_R_1922699342,0.0,0
exm1117751-0_B_F_1922783863,0.0,0
exm1117786-0_B_R_1922720880,0.0,0
exm1117787-0_T_R_1922790662,0.0,0
exm1117795-0_T_F_1922697351,0.0,0
exm1117821-0_T_F_1922721117,0.0,0
exm1117828-0_T_F_1922758439,0.0,0
exm1117841-0_T_R_2060129376,0.0,0
exm1821077-0_B_R_1926996550,0.0,0
exm1117888-0_T_R_1922745462,0.0,0
exm1117958-0_B_F_1922720431,0.0,0
exm1117960-0_T_R_2060151028,0.0,0
exm1117973-0_T_R_1922693492,0.0,0
exm1117975-0_B_F_1922718239,0.0,0
exm1117981-0_B_F_1922725897,0.0,0
exm1117982-0_B_F_1922771235,0.0,0
exm1117986-0_B_R_1922720744,0.0,0
exm1117987-0_T_R_1922746146,0.0,0
exm1117999-0_T_F_1922726881,0.0,0
exm1118004-0_B_R_1922754560,0.0,0
exm1118015-0_T_R_1922795222,0.0,0
exm2251948-0_T_R_1975263207,0.0,0
exm1118018-0_T_R_1922751482,0.0,0
exm2273521-208_B_R_1984859735,0.0,0
exm1118030-0_T_F_1922758979,0.0,0
exm1118044-0_B_F_1922744987,0.0,0
exm1118047-0_T_R_1922777966,0.0,0
exm1118068-0_T_F_2060150981,0.0,0
exm1118085-0_T_R_1922720238,0.0,0
exm1118087-0_B_R_1922695550,0.0,0
exm1118092-0_T_R_1922729610,0.0,0
exm1118094-0_B_R_1922704948,0.0,0
exm1118101-0_B_F_1922758321,0.0,0
exm1118106-0_T_R_1922772822,0.0,0
exm1118109-0_T_R_2058862357,0.0,0
exm1118128-0_T_R_1922748034,0.0,0
exm1118129-0_T_R_1922710804,0.0,0
exm1118132-0_B_R_1922793894,0.0,0
exm1118144-0_T_F_1922721935,0.0,0
exm1118217-0_T_R_1922709088,0.0,0
exm1118257-0_B_R_1922747902,0.0,0
exm1118287-0_T_F_1922693841,0.0,0
exm1118295-0_T_F_1922700663,0.0,0
exm1118300-0_T_F_1922777255,0.0,0
exm1118304-0_T_R_1922727568,0.0,0
exm1118307-0_T_F_1922718373,0.0,0
exm1118323-0_B_R_1922771152,0.0,0
exm2251950-0_B_F_1975263348,0.0,0
exm-rs11624704-131_B_R_1990478604,0.0,0
exm-rs6574433-131_T_F_1990493198,0.0,0
exm2267724-0_T_F_1984853353,0.0,0
exm1118385-0_T_F_1922768261,0.0,0
